sample_idx,sample,slice,cluster,label,rating
65264,brnthr/XC412672.mp3,45,4,18,3.5
65265,brnthr/XC412672.mp3,46,4,18,3.5
65266,brnthr/XC412672.mp3,47,0,18,3.5
65267,brnthr/XC412672.mp3,48,4,18,3.5
65268,brnthr/XC412672.mp3,49,4,18,3.5
65269,brnthr/XC412672.mp3,50,4,18,3.5
65270,brnthr/XC412672.mp3,51,4,18,3.5
65271,brnthr/XC412672.mp3,52,1,18,3.5
65272,brnthr/XC412672.mp3,53,1,18,3.5
65273,brnthr/XC412672.mp3,54,1,18,3.5
65274,brnthr/XC412672.mp3,55,1,18,3.5
65275,brnthr/XC412672.mp3,56,1,18,3.5
65276,brnthr/XC412672.mp3,57,1,18,3.5
65277,brnthr/XC412672.mp3,58,1,18,3.5
65278,comrav/XC124416.mp3,0,0,33,5.0
65279,comrav/XC124416.mp3,1,0,33,5.0
65280,amegfi/XC411318.mp3,0,5,2,4.0
65281,amegfi/XC411318.mp3,1,5,2,4.0
65282,amegfi/XC411318.mp3,2,2,2,4.0
65283,amegfi/XC411318.mp3,3,5,2,4.0
65284,amegfi/XC411318.mp3,4,5,2,4.0
65285,amegfi/XC411318.mp3,5,5,2,4.0
65286,amegfi/XC411318.mp3,6,2,2,4.0
65287,evegro/XC153405.mp3,0,4,39,5.0
65288,evegro/XC153405.mp3,1,4,39,5.0
65289,evegro/XC153405.mp3,2,1,39,5.0
65290,evegro/XC153405.mp3,3,4,39,5.0
65291,evegro/XC153405.mp3,4,4,39,5.0
65292,evegro/XC153405.mp3,5,0,39,5.0
65293,evegro/XC153405.mp3,6,0,39,5.0
65294,evegro/XC153405.mp3,7,4,39,5.0
65295,evegro/XC153405.mp3,8,4,39,5.0
65296,evegro/XC153405.mp3,9,4,39,5.0
65297,evegro/XC153405.mp3,10,4,39,5.0
65298,evegro/XC153405.mp3,11,4,39,5.0
65299,evegro/XC153405.mp3,12,0,39,5.0
65300,evegro/XC153405.mp3,13,4,39,5.0
65301,evegro/XC153405.mp3,14,4,39,5.0
65302,evegro/XC153405.mp3,15,4,39,5.0
65303,evegro/XC153405.mp3,16,4,39,5.0
65304,evegro/XC153405.mp3,17,4,39,5.0
65305,evegro/XC153405.mp3,18,0,39,5.0
65306,evegro/XC153405.mp3,19,4,39,5.0
65307,evegro/XC153405.mp3,20,4,39,5.0
65308,evegro/XC153405.mp3,21,4,39,5.0
65309,evegro/XC153405.mp3,22,0,39,5.0
65310,bulori/XC256736.mp3,0,7,22,3.5
65311,bulori/XC256736.mp3,1,7,22,3.5
65312,bulori/XC256736.mp3,2,7,22,3.5
65313,bulori/XC256736.mp3,3,7,22,3.5
65314,bulori/XC256736.mp3,4,7,22,3.5
65315,bulori/XC256736.mp3,5,7,22,3.5
65316,bulori/XC256736.mp3,6,7,22,3.5
65317,bulori/XC256736.mp3,7,7,22,3.5
65318,bulori/XC256736.mp3,8,7,22,3.5
65319,bulori/XC256736.mp3,9,7,22,3.5
65320,bulori/XC256736.mp3,10,7,22,3.5
65321,bulori/XC256736.mp3,11,7,22,3.5
65322,bulori/XC256736.mp3,12,7,22,3.5
65323,bulori/XC256736.mp3,13,7,22,3.5
65324,bulori/XC256736.mp3,14,7,22,3.5
65325,bulori/XC256736.mp3,15,7,22,3.5
65326,bulori/XC256736.mp3,16,7,22,3.5
65327,bulori/XC256736.mp3,17,7,22,3.5
65328,eawpew/XC391859.mp3,0,0,38,4.0
65329,eawpew/XC391859.mp3,1,0,38,4.0
65330,eawpew/XC391859.mp3,2,0,38,4.0
65331,yebfly/XC404658.mp3,0,0,98,5.0
65332,yebfly/XC404658.mp3,1,0,98,5.0
65333,yebfly/XC404658.mp3,2,0,98,5.0
65334,yebfly/XC404658.mp3,3,0,98,5.0
65335,yebfly/XC404658.mp3,4,0,98,5.0
65336,yebfly/XC404658.mp3,5,0,98,5.0
65337,yebfly/XC404658.mp3,6,0,98,5.0
65338,yebfly/XC404658.mp3,7,0,98,5.0
65339,moudov/XC268212.mp3,0,1,62,3.5
65340,moudov/XC268212.mp3,1,1,62,3.5
65341,moudov/XC268212.mp3,2,1,62,3.5
65342,moudov/XC268212.mp3,3,1,62,3.5
65343,moudov/XC268212.mp3,4,1,62,3.5
65344,moudov/XC268212.mp3,5,1,62,3.5
65345,moudov/XC268212.mp3,6,1,62,3.5
65346,moudov/XC268212.mp3,7,1,62,3.5
65347,moudov/XC268212.mp3,8,1,62,3.5
65348,moudov/XC268212.mp3,9,1,62,3.5
65349,moudov/XC268212.mp3,10,1,62,3.5
65350,moudov/XC268212.mp3,11,1,62,3.5
65351,moudov/XC268212.mp3,12,4,62,3.5
65352,moudov/XC268212.mp3,13,1,62,3.5
65353,moudov/XC268212.mp3,14,1,62,3.5
65354,moudov/XC268212.mp3,15,4,62,3.5
65355,moudov/XC268212.mp3,16,1,62,3.5
65356,moudov/XC268212.mp3,17,1,62,3.5
65357,moudov/XC268212.mp3,18,1,62,3.5
65358,moudov/XC268212.mp3,19,1,62,3.5
65359,moudov/XC268212.mp3,20,1,62,3.5
65360,moudov/XC268212.mp3,21,1,62,3.5
65361,moudov/XC268212.mp3,22,4,62,3.5
65362,moudov/XC268212.mp3,23,1,62,3.5
65363,moudov/XC268212.mp3,24,1,62,3.5
65364,moudov/XC268212.mp3,25,4,62,3.5
65365,moudov/XC268212.mp3,26,4,62,3.5
65366,moudov/XC268212.mp3,27,4,62,3.5
65367,moudov/XC268212.mp3,28,4,62,3.5
65368,moudov/XC268212.mp3,29,4,62,3.5
65369,moudov/XC268212.mp3,30,4,62,3.5
65370,moudov/XC268212.mp3,31,4,62,3.5
65371,moudov/XC268212.mp3,32,4,62,3.5
65372,moudov/XC268212.mp3,33,1,62,3.5
65373,moudov/XC268212.mp3,34,1,62,3.5
65374,moudov/XC268212.mp3,35,1,62,3.5
65375,moudov/XC268212.mp3,36,1,62,3.5
65376,moudov/XC268212.mp3,37,1,62,3.5
65377,moudov/XC268212.mp3,38,1,62,3.5
65378,moudov/XC268212.mp3,39,4,62,3.5
65379,moudov/XC268212.mp3,40,1,62,3.5
65380,moudov/XC268212.mp3,41,1,62,3.5
65381,moudov/XC268212.mp3,42,1,62,3.5
65382,moudov/XC268212.mp3,43,1,62,3.5
65383,moudov/XC268212.mp3,44,1,62,3.5
65384,moudov/XC268212.mp3,45,1,62,3.5
65385,moudov/XC268212.mp3,46,4,62,3.5
65386,moudov/XC268212.mp3,47,4,62,3.5
65387,moudov/XC268212.mp3,48,4,62,3.5
65388,moudov/XC268212.mp3,49,1,62,3.5
65389,moudov/XC268212.mp3,50,1,62,3.5
65390,moudov/XC268212.mp3,51,1,62,3.5
65391,moudov/XC268212.mp3,52,1,62,3.5
65392,moudov/XC268212.mp3,53,4,62,3.5
65393,moudov/XC268212.mp3,54,4,62,3.5
65394,moudov/XC268212.mp3,55,1,62,3.5
65395,moudov/XC268212.mp3,56,4,62,3.5
65396,moudov/XC268212.mp3,57,4,62,3.5
65397,moudov/XC268212.mp3,58,4,62,3.5
65398,moudov/XC268212.mp3,59,4,62,3.5
65399,moudov/XC268212.mp3,60,1,62,3.5
65400,moudov/XC268212.mp3,61,4,62,3.5
65401,moudov/XC268212.mp3,62,1,62,3.5
65402,houspa/XC495066.mp3,0,0,50,5.0
65403,houspa/XC495066.mp3,1,4,50,5.0
65404,easmea/XC320443.mp3,0,0,36,4.5
65405,easmea/XC320443.mp3,1,0,36,4.5
65406,easmea/XC320443.mp3,2,0,36,4.5
65407,cangoo/XC418000.mp3,0,4,25,4.5
65408,cangoo/XC418000.mp3,1,4,25,4.5
65409,cangoo/XC418000.mp3,2,0,25,4.5
65410,cangoo/XC418000.mp3,3,0,25,4.5
65411,rebnut/XC357810.mp3,0,6,72,5.0
65412,balori/XC185570.mp3,0,5,7,4.5
65413,balori/XC185570.mp3,1,5,7,4.5
65414,balori/XC185570.mp3,2,5,7,4.5
65415,balori/XC185570.mp3,3,5,7,4.5
65416,balori/XC185570.mp3,4,2,7,4.5
65417,balori/XC185570.mp3,5,5,7,4.5
65418,balori/XC185570.mp3,6,7,7,4.5
65419,warvir/XC319723.mp3,0,6,89,5.0
65420,robgro/XC133913.mp3,0,7,77,4.5
65421,robgro/XC133913.mp3,1,6,77,4.5
65422,robgro/XC133913.mp3,2,6,77,4.5
65423,robgro/XC133913.mp3,3,6,77,4.5
65424,robgro/XC133913.mp3,4,6,77,4.5
65425,bushti/XC439893.mp3,0,6,23,4.5
65426,bushti/XC439893.mp3,1,7,23,4.5
65427,bushti/XC439893.mp3,2,6,23,4.5
65428,bushti/XC439893.mp3,3,6,23,4.5
65429,bushti/XC439893.mp3,4,6,23,4.5
65430,bushti/XC439893.mp3,5,6,23,4.5
65431,bushti/XC439893.mp3,6,7,23,4.5
65432,bushti/XC439893.mp3,7,7,23,4.5
65433,bushti/XC439893.mp3,8,7,23,4.5
65434,bushti/XC439893.mp3,9,7,23,4.5
65435,bushti/XC439893.mp3,10,6,23,4.5
65436,bushti/XC439893.mp3,11,6,23,4.5
65437,canwre/XC279681.mp3,0,6,27,4.5
65438,canwre/XC279681.mp3,1,0,27,4.5
65439,canwre/XC279681.mp3,2,0,27,4.5
65440,canwre/XC279681.mp3,3,0,27,4.5
65441,canwre/XC279681.mp3,4,3,27,4.5
65442,canwre/XC279681.mp3,5,4,27,4.5
65443,canwre/XC279681.mp3,6,0,27,4.5
65444,canwre/XC279681.mp3,7,3,27,4.5
65445,canwre/XC279681.mp3,8,3,27,4.5
65446,canwre/XC279681.mp3,9,4,27,4.5
65447,canwre/XC279681.mp3,10,0,27,4.5
65448,amecro/XC114557.mp3,0,7,1,5.0
65449,amecro/XC114557.mp3,1,0,1,5.0
65450,amecro/XC114557.mp3,2,7,1,5.0
65451,hamfly/XC253890.mp3,0,0,44,5.0
65452,hamfly/XC253890.mp3,1,0,44,5.0
65453,hamfly/XC253890.mp3,2,0,44,5.0
65454,hamfly/XC253890.mp3,3,0,44,5.0
65455,hamfly/XC253890.mp3,4,4,44,5.0
65456,hamfly/XC253890.mp3,5,4,44,5.0
65457,hamfly/XC253890.mp3,6,4,44,5.0
65458,hamfly/XC253890.mp3,7,1,44,5.0
65459,hamfly/XC253890.mp3,8,1,44,5.0
65460,hamfly/XC253890.mp3,9,1,44,5.0
65461,hamfly/XC253890.mp3,10,4,44,5.0
65462,hamfly/XC253890.mp3,11,4,44,5.0
65463,hamfly/XC253890.mp3,12,4,44,5.0
65464,hamfly/XC253890.mp3,13,4,44,5.0
65465,hamfly/XC253890.mp3,14,4,44,5.0
65466,hamfly/XC253890.mp3,15,4,44,5.0
65467,hamfly/XC253890.mp3,16,4,44,5.0
65468,hamfly/XC253890.mp3,17,4,44,5.0
65469,hamfly/XC253890.mp3,18,4,44,5.0
65470,hamfly/XC253890.mp3,19,1,44,5.0
65471,hamfly/XC253890.mp3,20,1,44,5.0
65472,hamfly/XC253890.mp3,21,4,44,5.0
65473,hamfly/XC253890.mp3,22,4,44,5.0
65474,hamfly/XC253890.mp3,23,4,44,5.0
65475,hamfly/XC253890.mp3,24,1,44,5.0
65476,hamfly/XC253890.mp3,25,4,44,5.0
65477,hamfly/XC253890.mp3,26,4,44,5.0
65478,hamfly/XC253890.mp3,27,4,44,5.0
65479,hamfly/XC253890.mp3,28,4,44,5.0
65480,hamfly/XC253890.mp3,29,4,44,5.0
65481,hamfly/XC253890.mp3,30,1,44,5.0
65482,hamfly/XC253890.mp3,31,4,44,5.0
65483,gockin/XC437846.mp3,0,6,43,5.0
65484,gockin/XC437846.mp3,1,6,43,5.0
65485,gockin/XC437846.mp3,2,6,43,5.0
65486,gockin/XC437846.mp3,3,6,43,5.0
65487,gockin/XC437846.mp3,4,6,43,5.0
65488,gockin/XC437846.mp3,5,6,43,5.0
65489,gockin/XC437846.mp3,6,6,43,5.0
65490,gockin/XC437846.mp3,7,3,43,5.0
65491,gockin/XC437846.mp3,8,6,43,5.0
65492,yerwar/XC17028.mp3,0,4,99,3.5
65493,yerwar/XC17028.mp3,1,4,99,3.5
65494,yerwar/XC17028.mp3,2,4,99,3.5
65495,scoori/XC265488.mp3,0,2,81,3.5
65496,scoori/XC265488.mp3,1,2,81,3.5
65497,scoori/XC265488.mp3,2,2,81,3.5
65498,scoori/XC265488.mp3,3,2,81,3.5
65499,scoori/XC265488.mp3,4,2,81,3.5
65500,scoori/XC265488.mp3,5,2,81,3.5
65501,scoori/XC265488.mp3,6,2,81,3.5
65502,scoori/XC265488.mp3,7,2,81,3.5
65503,scoori/XC265488.mp3,8,2,81,3.5
65504,scoori/XC265488.mp3,9,2,81,3.5
65505,evegro/XC294831.mp3,0,5,39,4.0
65506,bkpwar/XC328661.mp3,0,1,12,4.5
65507,bkpwar/XC328661.mp3,1,4,12,4.5
65508,bkpwar/XC328661.mp3,2,4,12,4.5
65509,bkpwar/XC328661.mp3,3,4,12,4.5
65510,bkpwar/XC328661.mp3,4,4,12,4.5
65511,bkpwar/XC328661.mp3,5,4,12,4.5
65512,bkpwar/XC328661.mp3,6,4,12,4.5
65513,bkpwar/XC328661.mp3,7,4,12,4.5
65514,bkpwar/XC328661.mp3,8,4,12,4.5
65515,chispa/XC383963.mp3,0,3,30,5.0
65516,amegfi/XC127600.mp3,0,3,2,4.5
65517,amegfi/XC127600.mp3,1,3,2,4.5
65518,amegfi/XC127600.mp3,2,6,2,4.5
65519,amegfi/XC127600.mp3,3,6,2,4.5
65520,amegfi/XC127600.mp3,4,6,2,4.5
65521,amegfi/XC127600.mp3,5,3,2,4.5
65522,amegfi/XC127600.mp3,6,3,2,4.5
65523,amegfi/XC127600.mp3,7,6,2,4.5
65524,amegfi/XC127600.mp3,8,3,2,4.5
65525,amegfi/XC127600.mp3,9,3,2,4.5
65526,amegfi/XC127600.mp3,10,3,2,4.5
65527,amegfi/XC127600.mp3,11,3,2,4.5
65528,amegfi/XC127600.mp3,12,3,2,4.5
65529,amegfi/XC127600.mp3,13,3,2,4.5
65530,amegfi/XC127600.mp3,14,3,2,4.5
65531,amegfi/XC127600.mp3,15,6,2,4.5
65532,amegfi/XC127600.mp3,16,6,2,4.5
65533,amegfi/XC127600.mp3,17,6,2,4.5
65534,amegfi/XC127600.mp3,18,6,2,4.5
65535,amegfi/XC127600.mp3,19,3,2,4.5
65536,amegfi/XC127600.mp3,20,6,2,4.5
65537,amegfi/XC127600.mp3,21,6,2,4.5
65538,amegfi/XC127600.mp3,22,6,2,4.5
65539,amegfi/XC127600.mp3,23,6,2,4.5
65540,amegfi/XC127600.mp3,24,6,2,4.5
65541,amegfi/XC127600.mp3,25,6,2,4.5
65542,amegfi/XC127600.mp3,26,3,2,4.5
65543,amegfi/XC127600.mp3,27,6,2,4.5
65544,amegfi/XC127600.mp3,28,6,2,4.5
65545,amegfi/XC127600.mp3,29,6,2,4.5
65546,amegfi/XC127600.mp3,30,6,2,4.5
65547,amegfi/XC127600.mp3,31,6,2,4.5
65548,amegfi/XC127600.mp3,32,6,2,4.5
65549,amegfi/XC127600.mp3,33,6,2,4.5
65550,amegfi/XC127600.mp3,34,6,2,4.5
65551,amegfi/XC127600.mp3,35,6,2,4.5
65552,amegfi/XC127600.mp3,36,6,2,4.5
65553,amegfi/XC127600.mp3,37,6,2,4.5
65554,amegfi/XC127600.mp3,38,6,2,4.5
65555,amegfi/XC127600.mp3,39,6,2,4.5
65556,amegfi/XC127600.mp3,40,6,2,4.5
65557,amegfi/XC127600.mp3,41,6,2,4.5
65558,amegfi/XC127600.mp3,42,6,2,4.5
65559,amegfi/XC127600.mp3,43,6,2,4.5
65560,amegfi/XC127600.mp3,44,6,2,4.5
65561,amegfi/XC127600.mp3,45,6,2,4.5
65562,amegfi/XC127600.mp3,46,6,2,4.5
65563,amegfi/XC127600.mp3,47,6,2,4.5
65564,amegfi/XC127600.mp3,48,6,2,4.5
65565,amegfi/XC127600.mp3,49,6,2,4.5
65566,amegfi/XC127600.mp3,50,6,2,4.5
65567,amegfi/XC127600.mp3,51,6,2,4.5
65568,amegfi/XC127600.mp3,52,6,2,4.5
65569,amegfi/XC127600.mp3,53,6,2,4.5
65570,amegfi/XC127600.mp3,54,6,2,4.5
65571,amegfi/XC127600.mp3,55,6,2,4.5
65572,amegfi/XC127600.mp3,56,6,2,4.5
65573,amegfi/XC127600.mp3,57,6,2,4.5
65574,amegfi/XC127600.mp3,58,6,2,4.5
65575,amegfi/XC127600.mp3,59,6,2,4.5
65576,amegfi/XC127600.mp3,60,6,2,4.5
65577,amegfi/XC127600.mp3,61,6,2,4.5
65578,amegfi/XC127600.mp3,62,6,2,4.5
65579,blujay/XC109162.mp3,0,4,15,5.0
65580,blujay/XC109162.mp3,1,1,15,5.0
65581,blujay/XC109162.mp3,2,4,15,5.0
65582,blujay/XC109162.mp3,3,1,15,5.0
65583,blujay/XC109162.mp3,4,1,15,5.0
65584,blujay/XC109162.mp3,5,4,15,5.0
65585,blujay/XC109162.mp3,6,4,15,5.0
65586,blujay/XC109162.mp3,7,4,15,5.0
65587,blujay/XC109162.mp3,8,1,15,5.0
65588,blujay/XC109162.mp3,9,4,15,5.0
65589,blujay/XC109162.mp3,10,4,15,5.0
65590,blujay/XC109162.mp3,11,4,15,5.0
65591,orcwar/XC399567.mp3,0,4,67,4.0
65592,orcwar/XC399567.mp3,1,4,67,4.0
65593,orcwar/XC399567.mp3,2,4,67,4.0
65594,orcwar/XC399567.mp3,3,0,67,4.0
65595,bewwre/XC296660.mp3,0,0,9,4.5
65596,wilsni1/XC149732.mp3,0,1,95,3.5
65597,wilsni1/XC149732.mp3,1,4,95,3.5
65598,wilsni1/XC149732.mp3,2,4,95,3.5
65599,wilsni1/XC149732.mp3,3,4,95,3.5
65600,wilsni1/XC149732.mp3,4,4,95,3.5
65601,wilsni1/XC149732.mp3,5,4,95,3.5
65602,wilsni1/XC149732.mp3,6,4,95,3.5
65603,wilsni1/XC149732.mp3,7,0,95,3.5
65604,wilsni1/XC149732.mp3,8,4,95,3.5
65605,wilsni1/XC149732.mp3,9,4,95,3.5
65606,wilsni1/XC149732.mp3,10,4,95,3.5
65607,barswa/XC413800.mp3,0,3,8,5.0
65608,barswa/XC413800.mp3,1,3,8,5.0
65609,louwat/XC135450.mp3,0,3,56,2.5
65610,louwat/XC135450.mp3,1,3,56,2.5
65611,louwat/XC135450.mp3,2,3,56,2.5
65612,louwat/XC135450.mp3,3,3,56,2.5
65613,louwat/XC135450.mp3,4,3,56,2.5
65614,amerob/XC384027.mp3,0,6,4,5.0
65615,amerob/XC384027.mp3,1,6,4,5.0
65616,amerob/XC384027.mp3,2,6,4,5.0
65617,amerob/XC384027.mp3,3,6,4,5.0
65618,vesspa/XC297169.mp3,0,5,88,5.0
65619,vesspa/XC297169.mp3,1,5,88,5.0
65620,vesspa/XC297169.mp3,2,5,88,5.0
65621,vesspa/XC297169.mp3,3,5,88,5.0
65622,vesspa/XC297169.mp3,4,5,88,5.0
65623,vesspa/XC297169.mp3,5,5,88,5.0
65624,vesspa/XC297169.mp3,6,5,88,5.0
65625,hergul/XC493424.mp3,0,4,45,4.0
65626,hergul/XC493424.mp3,1,4,45,4.0
65627,hergul/XC493424.mp3,2,4,45,4.0
65628,winwre3/XC190100.mp3,0,2,96,4.5
65629,winwre3/XC190100.mp3,1,2,96,4.5
65630,winwre3/XC190100.mp3,2,2,96,4.5
65631,winwre3/XC190100.mp3,3,2,96,4.5
65632,winwre3/XC190100.mp3,4,2,96,4.5
65633,winwre3/XC190100.mp3,5,2,96,4.5
65634,winwre3/XC190100.mp3,6,2,96,4.5
65635,winwre3/XC190100.mp3,7,2,96,4.5
65636,winwre3/XC190100.mp3,8,2,96,4.5
65637,winwre3/XC190100.mp3,9,2,96,4.5
65638,winwre3/XC190100.mp3,10,2,96,4.5
65639,winwre3/XC190100.mp3,11,2,96,4.5
65640,winwre3/XC190100.mp3,12,2,96,4.5
65641,blugrb1/XC503186.mp3,0,5,14,3.5
65642,blugrb1/XC503186.mp3,1,5,14,3.5
65643,blugrb1/XC503186.mp3,2,5,14,3.5
65644,blugrb1/XC503186.mp3,3,2,14,3.5
65645,blugrb1/XC503186.mp3,4,2,14,3.5
65646,blugrb1/XC503186.mp3,5,2,14,3.5
65647,woothr/XC420260.mp3,0,3,97,4.5
65648,woothr/XC420260.mp3,1,3,97,4.5
65649,woothr/XC420260.mp3,2,3,97,4.5
65650,woothr/XC420260.mp3,3,6,97,4.5
65651,woothr/XC420260.mp3,4,6,97,4.5
65652,woothr/XC420260.mp3,5,6,97,4.5
65653,woothr/XC420260.mp3,6,6,97,4.5
65654,woothr/XC368088.mp3,0,2,97,4.0
65655,comrav/XC291964.mp3,0,4,33,5.0
65656,comrav/XC291964.mp3,1,1,33,5.0
65657,yerwar/XC244402.mp3,0,0,99,5.0
65658,yerwar/XC244402.mp3,1,0,99,5.0
65659,yerwar/XC244402.mp3,2,4,99,5.0
65660,yerwar/XC244402.mp3,3,0,99,5.0
65661,yerwar/XC244402.mp3,4,0,99,5.0
65662,yerwar/XC244402.mp3,5,4,99,5.0
65663,yerwar/XC244402.mp3,6,0,99,5.0
65664,blugrb1/XC418346.mp3,0,3,14,5.0
65665,blugrb1/XC418346.mp3,1,3,14,5.0
65666,blugrb1/XC418346.mp3,2,3,14,5.0
65667,blugrb1/XC418346.mp3,3,3,14,5.0
65668,blugrb1/XC418346.mp3,4,0,14,5.0
65669,blugrb1/XC418346.mp3,5,3,14,5.0
65670,blugrb1/XC418346.mp3,6,0,14,5.0
65671,blugrb1/XC418346.mp3,7,3,14,5.0
65672,blugrb1/XC418346.mp3,8,6,14,5.0
65673,comrav/XC209767.mp3,0,1,33,5.0
65674,comrav/XC209767.mp3,1,1,33,5.0
65675,comrav/XC209767.mp3,2,0,33,5.0
65676,comrav/XC209767.mp3,3,0,33,5.0
65677,comrav/XC209767.mp3,4,0,33,5.0
65678,comrav/XC209767.mp3,5,0,33,5.0
65679,comrav/XC209767.mp3,6,1,33,5.0
65680,caster1/XC239844.mp3,0,7,29,3.5
65681,caster1/XC239844.mp3,1,7,29,3.5
65682,brdowl/XC326495.mp3,0,4,16,4.0
65683,brdowl/XC326495.mp3,1,3,16,4.0
65684,brdowl/XC326495.mp3,2,4,16,4.0
65685,brdowl/XC326495.mp3,3,3,16,4.0
65686,brdowl/XC326495.mp3,4,4,16,4.0
65687,brdowl/XC326495.mp3,5,4,16,4.0
65688,brdowl/XC326495.mp3,6,3,16,4.0
65689,brdowl/XC326495.mp3,7,4,16,4.0
65690,brdowl/XC326495.mp3,8,4,16,4.0
65691,brdowl/XC326495.mp3,9,0,16,4.0
65692,brdowl/XC326495.mp3,10,4,16,4.0
65693,brdowl/XC326495.mp3,11,0,16,4.0
65694,brdowl/XC326495.mp3,12,3,16,4.0
65695,brdowl/XC326495.mp3,13,4,16,4.0
65696,brdowl/XC326495.mp3,14,3,16,4.0
65697,aldfly/XC157462.mp3,0,3,0,4.0
65698,aldfly/XC157462.mp3,1,3,0,4.0
65699,aldfly/XC157462.mp3,2,3,0,4.0
65700,foxspa/XC140269.mp3,0,0,41,5.0
65701,yerwar/XC190066.mp3,0,2,99,3.5
65702,yerwar/XC190066.mp3,1,2,99,3.5
65703,yerwar/XC190066.mp3,2,2,99,3.5
65704,yerwar/XC190066.mp3,3,2,99,3.5
65705,yerwar/XC190066.mp3,4,2,99,3.5
65706,yerwar/XC190066.mp3,5,2,99,3.5
65707,yerwar/XC190066.mp3,6,2,99,3.5
65708,yerwar/XC190066.mp3,7,2,99,3.5
65709,yerwar/XC190066.mp3,8,2,99,3.5
65710,yerwar/XC190066.mp3,9,2,99,3.5
65711,yerwar/XC190066.mp3,10,6,99,3.5
65712,mouchi/XC368495.mp3,0,6,61,5.0
65713,mouchi/XC368495.mp3,1,3,61,5.0
65714,moudov/XC268216.mp3,0,1,62,4.5
65715,moudov/XC268216.mp3,1,1,62,4.5
65716,moudov/XC268216.mp3,2,1,62,4.5
65717,moudov/XC268216.mp3,3,1,62,4.5
65718,moudov/XC268216.mp3,4,1,62,4.5
65719,moudov/XC268216.mp3,5,1,62,4.5
65720,moudov/XC268216.mp3,6,1,62,4.5
65721,moudov/XC268216.mp3,7,1,62,4.5
65722,moudov/XC268216.mp3,8,7,62,4.5
65723,moudov/XC268216.mp3,9,1,62,4.5
65724,moudov/XC268216.mp3,10,1,62,4.5
65725,moudov/XC268216.mp3,11,1,62,4.5
65726,moudov/XC268216.mp3,12,1,62,4.5
65727,moudov/XC268216.mp3,13,1,62,4.5
65728,moudov/XC268216.mp3,14,1,62,4.5
65729,moudov/XC268216.mp3,15,1,62,4.5
65730,bkcchi/XC313739.mp3,0,6,10,5.0
65731,fiespa/XC313158.mp3,0,6,40,4.5
65732,fiespa/XC313158.mp3,1,3,40,4.5
65733,fiespa/XC313158.mp3,2,3,40,4.5
65734,fiespa/XC313158.mp3,3,3,40,4.5
65735,fiespa/XC313158.mp3,4,3,40,4.5
65736,fiespa/XC313158.mp3,5,3,40,4.5
65737,fiespa/XC313158.mp3,6,3,40,4.5
65738,fiespa/XC313158.mp3,7,6,40,4.5
65739,fiespa/XC313158.mp3,8,3,40,4.5
65740,fiespa/XC313158.mp3,9,6,40,4.5
65741,fiespa/XC313158.mp3,10,3,40,4.5
65742,fiespa/XC313158.mp3,11,3,40,4.5
65743,fiespa/XC313158.mp3,12,6,40,4.5
65744,fiespa/XC313158.mp3,13,6,40,4.5
65745,fiespa/XC313158.mp3,14,3,40,4.5
65746,wilsni1/XC153178.mp3,0,0,95,4.0
65747,wilsni1/XC153178.mp3,1,0,95,4.0
65748,wilsni1/XC153178.mp3,2,0,95,4.0
65749,wilsni1/XC153178.mp3,3,3,95,4.0
65750,wilsni1/XC153178.mp3,4,0,95,4.0
65751,wilsni1/XC153178.mp3,5,3,95,4.0
65752,wilsni1/XC153178.mp3,6,0,95,4.0
65753,wilsni1/XC153178.mp3,7,0,95,4.0
65754,wilsni1/XC153178.mp3,8,0,95,4.0
65755,wilsni1/XC153178.mp3,9,0,95,4.0
65756,wilsni1/XC153178.mp3,10,0,95,4.0
65757,wilsni1/XC153178.mp3,11,0,95,4.0
65758,wilsni1/XC153178.mp3,12,0,95,4.0
65759,wilsni1/XC153178.mp3,13,0,95,4.0
65760,redcro/XC309999.mp3,0,2,74,5.0
65761,redcro/XC309999.mp3,1,2,74,5.0
65762,bkpwar/XC172960.mp3,0,3,12,4.5
65763,bkpwar/XC172960.mp3,1,3,12,4.5
65764,bkpwar/XC172960.mp3,2,3,12,4.5
65765,bkpwar/XC172960.mp3,3,3,12,4.5
65766,bkpwar/XC172960.mp3,4,3,12,4.5
65767,bkpwar/XC172960.mp3,5,3,12,4.5
65768,bkpwar/XC172960.mp3,6,3,12,4.5
65769,bkpwar/XC172960.mp3,7,3,12,4.5
65770,bkpwar/XC172960.mp3,8,3,12,4.5
65771,bkpwar/XC172960.mp3,9,3,12,4.5
65772,bkpwar/XC172960.mp3,10,3,12,4.5
65773,bkpwar/XC172960.mp3,11,3,12,4.5
65774,bkpwar/XC172960.mp3,12,3,12,4.5
65775,bkpwar/XC172960.mp3,13,3,12,4.5
65776,bkpwar/XC172960.mp3,14,3,12,4.5
65777,whbnut/XC443280.mp3,0,0,93,4.0
65778,whbnut/XC443280.mp3,1,0,93,4.0
65779,swathr/XC406257.mp3,0,4,85,5.0
65780,swathr/XC406257.mp3,1,0,85,5.0
65781,swathr/XC406257.mp3,2,0,85,5.0
65782,swathr/XC406257.mp3,3,4,85,5.0
65783,swathr/XC406257.mp3,4,0,85,5.0
65784,swathr/XC406257.mp3,5,4,85,5.0
65785,swathr/XC406257.mp3,6,0,85,5.0
65786,swathr/XC406257.mp3,7,4,85,5.0
65787,swathr/XC406257.mp3,8,4,85,5.0
