ids,response
413104,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""413104"", ""gen"": ""Ortalis"", ""sp"": ""canicollis"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Chaco Chachalaca"", ""rec"": ""Franco Vushurovich"", ""cnt"": ""Argentina"", ""loc"": ""Pilcomayo, Formosa"", ""lat"": ""-25.0719"", ""lng"": ""-58.141"", ""alt"": ""80"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/413104"", ""file"": ""https://xeno-canto.org/413104/download"", ""file-name"": ""XC413104-CHARATA.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/VLDFGFKOWN/ffts/XC413104-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/VLDFGFKOWN/ffts/XC413104-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/VLDFGFKOWN/ffts/XC413104-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/VLDFGFKOWN/ffts/XC413104-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/VLDFGFKOWN/wave/XC413104-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/VLDFGFKOWN/wave/XC413104-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/VLDFGFKOWN/wave/XC413104-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""0:08"", ""time"": ""07:30"", ""date"": ""2018-04-17"", ""uploaded"": ""2018-05-01"", ""also"": [], ""rmk"": """", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
227013,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""227013"", ""gen"": ""Ortalis"", ""sp"": ""wagleri"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Rufous-bellied Chachalaca"", ""rec"": ""Peter Boesman"", ""cnt"": ""Mexico"", ""loc"": ""Panuco road, Sinaloa"", ""lat"": ""23.3666666667"", ""lng"": ""-106"", ""alt"": ""600"", ""type"": ""dawn song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/227013"", ""file"": ""https://xeno-canto.org/227013/download"", ""file-name"": ""XC227013-Rufous-bellied Chachalaca A 856.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227013-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227013-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227013-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227013-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC227013-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC227013-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC227013-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-nd/4.0/"", ""q"": ""A"", ""length"": ""0:39"", ""time"": ""10:00"", ""date"": ""2002-04-04"", ""uploaded"": ""2015-03-23"", ""also"": [], ""rmk"": ""ID certainty 100%. (Archiv. tape 146 side B track 9 seq. B)"", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
88258,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""88258"", ""gen"": ""Macrocephalon"", ""sp"": ""maleo"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Maleo"", ""rec"": ""Frank Lambert"", ""cnt"": ""Indonesia"", ""loc"": """", ""lat"": """", ""lng"": """", ""alt"": ""?"", ""type"": ""?"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/88258"", ""file"": """", ""file-name"": """", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC88258-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC88258-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC88258-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC88258-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC88258-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC88258-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC88258-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-nd/4.0/"", ""q"": ""C"", ""length"": ""0:32"", ""time"": ""07:00"", ""date"": ""2011-08-14"", ""uploaded"": ""2011-10-09"", ""also"": [], ""rmk"": ""[the bird was a little distant so this cut is very quiet]"", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
436322,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""436322"", ""gen"": ""Megapodius"", ""sp"": ""reinwardt"", ""ssp"": ""yorki"", ""group"": ""birds"", ""en"": ""Orange-footed Scrubfowl"", ""rec"": ""Marc Anderson"", ""cnt"": ""Australia"", ""loc"": ""Old Coen Track, Iron Range National Park, Queensland"", ""lat"": ""-12.7124"", ""lng"": ""143.2886"", ""alt"": ""40"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/436322"", ""file"": ""https://xeno-canto.org/436322/download"", ""file-name"": ""XC436322-Scrubfowl_Orange-footed_SD530_Old_Coen_Night2a_28thAug18.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC436322-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC436322-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC436322-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC436322-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/EHGWCIGILC/wave/XC436322-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/EHGWCIGILC/wave/XC436322-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/EHGWCIGILC/wave/XC436322-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-nd/4.0/"", ""q"": ""A"", ""length"": ""8:30"", ""time"": ""01:30"", ""date"": ""2018-08-29"", ""uploaded"": ""2018-09-28"", ""also"": [], ""rmk"": ""Singing at night"", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
521477,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""521477"", ""gen"": ""Ortalis"", ""sp"": ""vetula"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Plain Chachalaca"", ""rec"": ""Jarrod Swackhamer"", ""cnt"": ""Mexico"", ""loc"": ""Xalapa Enr\u00edquez, Xalapa, Veracruz"", ""lat"": ""19.5209"", ""lng"": ""-96.9418"", ""alt"": ""1400"", ""type"": ""call"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/521477"", ""file"": ""https://xeno-canto.org/521477/download"", ""file-name"": ""XC521477-PLCH_041719_730am.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/WUKEUEONAI/ffts/XC521477-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/WUKEUEONAI/ffts/XC521477-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/WUKEUEONAI/ffts/XC521477-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/WUKEUEONAI/ffts/XC521477-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/WUKEUEONAI/wave/XC521477-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/WUKEUEONAI/wave/XC521477-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/WUKEUEONAI/wave/XC521477-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""0:05"", ""time"": ""07:30"", ""date"": ""2019-04-17"", ""uploaded"": ""2020-01-20"", ""also"": [], ""rmk"": """", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
152944,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""152944"", ""gen"": ""Apteryx"", ""sp"": ""owenii"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Little Spotted Kiwi"", ""rec"": ""Fernand DEROUSSEN"", ""cnt"": ""New Zealand"", ""loc"": ""Tiritiri Matangi Island "", ""lat"": ""-36.601"", ""lng"": ""174.8903"", ""alt"": ""60"", ""type"": ""song"", ""sex"": ""male"", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/152944"", ""file"": ""https://xeno-canto.org/152944/download"", ""file-name"": ""XC152944-2013100249_2209_Apteryx owenii_M_F deroussen.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC152944-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC152944-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC152944-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC152944-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC152944-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC152944-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC152944-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-nd/3.0/"", ""q"": ""A"", ""length"": ""0:25"", ""time"": ""22:00"", ""date"": ""2013-10-02"", ""uploaded"": ""2013-10-30"", ""also"": [], ""rmk"": """", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
755187,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""755187"", ""gen"": ""Crypturellus"", ""sp"": ""undulatus"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Undulated Tinamou"", ""rec"": ""JAYRSON ARAUJO DE OLIVEIRA"", ""cnt"": ""Brazil"", ""loc"": ""Sinop, Cascalheiras - Mato Grosso"", ""lat"": ""-11.7519"", ""lng"": ""-55.638"", ""alt"": ""340"", ""type"": ""song"", ""sex"": ""uncertain"", ""stage"": ""uncertain"", ""method"": ""in the hand"", ""url"": ""//xeno-canto.org/755187"", ""file"": ""https://xeno-canto.org/755187/download"", ""file-name"": ""XC755187-22-09-2022-6e59-Jao.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC755187-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC755187-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC755187-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC755187-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC755187-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC755187-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC755187-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""C"", ""length"": ""0:03"", ""time"": ""6:59"", ""date"": ""2022-09-22"", ""uploaded"": ""2022-10-11"", ""also"": [], ""rmk"": """", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": ""Panasonic RRUS551"", ""mic"": ""Embutido"", ""smp"": ""44100""}]}"
197435,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""197435"", ""gen"": ""Crypturellus"", ""sp"": ""erythropus"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Red-legged Tinamou"", ""rec"": ""Joe Klaiber"", ""cnt"": ""Venezuela"", ""loc"": ""Romulo Gallegos, Apure"", ""lat"": ""6.8397"", ""lng"": ""-69.5468"", ""alt"": ""90"", ""type"": ""call"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/197435"", ""file"": ""https://xeno-canto.org/197435/download"", ""file-name"": ""XC197435-070-Red-legged-Tinamou-1.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/TNPOVFLZMY/ffts/XC197435-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/TNPOVFLZMY/ffts/XC197435-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/TNPOVFLZMY/ffts/XC197435-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/TNPOVFLZMY/ffts/XC197435-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/TNPOVFLZMY/wave/XC197435-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/TNPOVFLZMY/wave/XC197435-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/TNPOVFLZMY/wave/XC197435-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""0:03"", ""time"": ""05:30"", ""date"": ""2008-03-03"", ""uploaded"": ""2014-10-02"", ""also"": [], ""rmk"": """", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""yes"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""22050""}]}"
355601,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""355601"", ""gen"": ""Crypturellus"", ""sp"": ""transfasciatus"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Pale-browed Tinamou"", ""rec"": ""Vanessa Luzuriaga"", ""cnt"": ""Ecuador"", ""loc"": ""Loja"", ""lat"": ""-3.8983"", ""lng"": ""-80.087"", ""alt"": ""480"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/355601"", ""file"": ""https://xeno-canto.org/355601/download"", ""file-name"": ""XC355601-Crypturellus transfasciatus.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/AVRLNAITFM/ffts/XC355601-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/AVRLNAITFM/ffts/XC355601-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/AVRLNAITFM/ffts/XC355601-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/AVRLNAITFM/ffts/XC355601-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/AVRLNAITFM/wave/XC355601-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/AVRLNAITFM/wave/XC355601-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/AVRLNAITFM/wave/XC355601-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""C"", ""length"": ""0:01"", ""time"": ""07:00"", ""date"": ""2014-04-17"", ""uploaded"": ""2017-02-13"", ""also"": [], ""rmk"": ""deciduous dry forest, rainy season"", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
502476,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""502476"", ""gen"": ""Ortalis"", ""sp"": ""wagleri"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Rufous-bellied Chachalaca"", ""rec"": ""Richard E. Webster"", ""cnt"": ""Mexico"", ""loc"": ""Arroyo La Aduana, \u00c1lamos, Sonora"", ""lat"": ""27.0303"", ""lng"": ""-109.0146"", ""alt"": ""600"", ""type"": ""call, song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/502476"", ""file"": ""https://xeno-canto.org/502476/download"", ""file-name"": ""XC502476-CHACHAL_Ruf-bel La Aduana 600m 072319 0826.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC502476-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC502476-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC502476-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC502476-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC502476-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC502476-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC502476-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""3:59"", ""time"": ""08:26"", ""date"": ""2019-07-23"", ""uploaded"": ""2019-10-14"", ""also"": [""Myiarchus tyrannulus"", ""Cynanthus latirostris"", ""Passerina versicolor"", ""Leptotila verreauxi"", ""Melanerpes uropygialis""], ""rmk"": ""one of about five groups counter-singing around the arroyo; interval altered at 3:07;"", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
343222,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""343222"", ""gen"": ""Crypturellus"", ""sp"": ""noctivagus"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Yellow-legged Tinamou"", ""rec"": ""Guilherme Willrich"", ""cnt"": ""Brazil"", ""loc"": ""Joinville, Santa Catarina"", ""lat"": ""-26.3234"", ""lng"": ""-48.9691"", ""alt"": ""50"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/343222"", ""file"": ""https://xeno-canto.org/343222/download"", ""file-name"": ""XC343222-Crypturellus noctivagus -  Pira\u00ed - Joinville - SC - 27-09-2016 (17-12) editada.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/MLTFMFCXEO/ffts/XC343222-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/MLTFMFCXEO/ffts/XC343222-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/MLTFMFCXEO/ffts/XC343222-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/MLTFMFCXEO/ffts/XC343222-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/MLTFMFCXEO/wave/XC343222-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/MLTFMFCXEO/wave/XC343222-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/MLTFMFCXEO/wave/XC343222-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""B"", ""length"": ""0:49"", ""time"": ""17:12"", ""date"": ""2016-09-27"", ""uploaded"": ""2016-11-19"", ""also"": [], ""rmk"": """", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
767422,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""767422"", ""gen"": ""Ortalis"", ""sp"": ""erythroptera"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Rufous-headed Chachalaca"", ""rec"": ""Cristopher Rodriguez-Moreira"", ""cnt"": ""Ecuador"", ""loc"": ""Refugio de Vida Silvestre y Marino Costera Pacoche (near  San Lorenzo), Manta, Manab\u00ed"", ""lat"": ""-1.0685"", ""lng"": ""-80.8879"", ""alt"": ""200"", ""type"": ""uncertain"", ""sex"": ""uncertain"", ""stage"": ""uncertain"", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/767422"", ""file"": ""https://xeno-canto.org/767422/download"", ""file-name"": ""XC767422-Ortalis-erythroptera_Pacoche---25052022_1010.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/ERHMLFBLDX/ffts/XC767422-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/ERHMLFBLDX/ffts/XC767422-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/ERHMLFBLDX/ffts/XC767422-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/ERHMLFBLDX/ffts/XC767422-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/ERHMLFBLDX/wave/XC767422-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/ERHMLFBLDX/wave/XC767422-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/ERHMLFBLDX/wave/XC767422-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""B"", ""length"": ""0:14"", ""time"": ""10:10"", ""date"": ""2022-05-25"", ""uploaded"": ""2022-12-11"", ""also"": [""Cacicus cela""], ""rmk"": """", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": ""Samsung A10s"", ""mic"": ""Samsung A10s"", ""smp"": ""48000""}]}"
202403,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""202403"", ""gen"": ""Eulipoa"", ""sp"": ""wallacei"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Moluccan Megapode"", ""rec"": ""Frank Lambert"", ""cnt"": ""Indonesia"", ""loc"": """", ""lat"": """", ""lng"": """", ""alt"": ""1680"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/202403"", ""file"": """", ""file-name"": """", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC202403-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC202403-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC202403-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC202403-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC202403-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC202403-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC202403-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-nd/4.0/"", ""q"": ""A"", ""length"": ""0:19"", ""time"": ""08:17"", ""date"": ""2014-09-13"", ""uploaded"": ""2014-11-13"", ""also"": [], ""rmk"": ""Presumably the same bird as XC202399,  XC202400. Playback was used about 15 minutes before these vocalisations were recorded. Although the bird was not actually seen calling, a megapode-type bird was seen approaching in dense vegetation and making the clucking calls, followed shortly afterwards by the song. Based on the brief view and the fact that this is nothing like Dusky Scrubfowl, this recording must surely be Moluccan Megapode. They were seen in the forest elsewhere on the mountain."", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
